site_no,date,mean
09014050,2010-11-06,1.113888888888889
09014050,2010-11-07,0.9388888888888889
09014050,2010-11-08,0.9065217391304348
09014050,2010-11-09,0.9763888888888889
09014050,2010-11-10,0.9208333333333334
09014050,2010-11-11,1.8479166666666667
09014050,2010-11-12,2.069718309859155
09014050,2010-11-13,2.2956521739130435
09014050,2010-11-14,2.189051094890511
09014050,2010-11-15,2.036111111111111
09014050,2010-11-16,2.1204225352112678
09014050,2010-11-17,2.7083969465648856
09014050,2010-11-18,2.5
09014050,2010-11-19,2.1521739130434785
09014050,2010-11-20,2.05625
09014050,2010-11-21,1.9555555555555555
09014050,2010-11-22,1.8482517482517482
09014050,2010-11-23,1.8895104895104895
09014050,2010-11-24,1.9590277777777778
09014050,2010-11-25,1.8104166666666666
09014050,2010-11-26,1.8972222222222221
09014050,2010-11-27,1.8444444444444443
09014050,2010-11-28,1.651048951048951
09014050,2010-11-29,1.50625
09014050,2010-11-30,1.64375
09014050,2010-12-01,1.4602941176470587
09014050,2010-12-02,0.9569444444444445
09014050,2010-12-03,0.6541666666666667
09014050,2010-12-04,0.5472222222222222
09014050,2010-12-05,0.5048611111111111
09014050,2010-12-06,0.5326388888888889
09014050,2010-12-07,0.6034722222222222
09014050,2010-12-08,0.513768115942029
09014050,2010-12-09,0.5527777777777778
09014050,2010-12-10,0.5652777777777778
09014050,2010-12-11,0.634965034965035
09014050,2010-12-12,0.6555555555555556
09014050,2010-12-13,0.5569444444444445
09014050,2010-12-14,0.55625
09014050,2010-12-15,0.6277777777777778
09014050,2010-12-16,0.5854166666666667
09014050,2010-12-17,0.6854166666666667
09014050,2010-12-18,0.888888888888889
09014050,2010-12-19,0.9923611111111111
09014050,2010-12-20,1.1597222222222223
09014050,2010-12-21,1.3124087591240876
09014050,2010-12-22,1.5965277777777778
09014050,2010-12-23,1.5430555555555556
09014050,2010-12-24,1.4885714285714287
09014050,2010-12-25,1.2774647887323944
09014050,2010-12-26,1.0706293706293706
09014050,2010-12-27,0.8538461538461539
09014050,2010-12-28,1.1452380952380952
09014050,2010-12-30,0.8382352941176471
09014050,2010-12-31,0.7736111111111111
09014050,2011-01-01,0.9486111111111112
09014050,2011-01-02,5.919148936170213
09014050,2011-01-03,5.167132867132867
09014050,2011-01-04,1.2715277777777778
09014050,2011-01-05,1.5047619047619047
09014050,2011-01-07,1.7797619047619049
09014050,2011-01-08,0.9174825174825175
09014050,2011-01-09,0.825531914893617
09014050,2011-01-10,1.2473282442748093
09014050,2011-01-11,1.2
09014050,2011-01-12,0.8034722222222223
09014050,2011-01-13,0.6460992907801418
09014050,2011-01-14,0.4847222222222222
09014050,2011-01-15,0.3826388888888889
09014050,2011-01-16,0.9198581560283688
09014050,2011-01-17,0.6430555555555555
09014050,2011-01-18,0.7555555555555555
09014050,2011-01-19,0.6909722222222222
09014050,2011-01-20,0.7625
09014050,2011-01-21,0.7333333333333333
09014050,2011-01-22,0.6541666666666667
09014050,2011-01-23,0.6180555555555556
09014050,2011-01-24,0.6513888888888889
09014050,2011-01-25,0.6401408450704225
09014050,2011-01-26,0.5729166666666666
09014050,2011-01-27,0.6034722222222222
09014050,2011-01-28,0.6216783216783216
09014050,2011-01-29,0.6208333333333333
09014050,2011-01-30,0.6340277777777777
09014050,2011-01-31,0.6784722222222223
09014050,2011-02-01,0.6923611111111111
09014050,2011-02-02,0.6298611111111111
09014050,2011-02-03,0.5965277777777778
09014050,2011-02-04,0.5404761904761904
09014050,2011-02-05,1.6323529411764706
09014050,2011-02-06,2.970503597122302
09014050,2011-02-07,2.542307692307692
09014050,2011-02-08,1.3917293233082706
09014050,2011-02-09,1.3619402985074627
09014050,2011-02-10,1.323611111111111
09014050,2011-02-11,1.4978723404255319
09014050,2011-02-12,1.4748251748251748
09014050,2011-02-13,3.476923076923077
09014050,2011-02-14,1.2715277777777778
09014050,2011-02-15,2.371551724137931
09014050,2011-02-16,1.9707692307692308
09014050,2011-02-17,1.445985401459854
09014050,2011-02-18,2.2606060606060607
09014050,2011-02-19,1.95625
09014050,2011-02-20,1.9108527131782946
09014050,2011-02-21,1.3166666666666667
09014050,2011-02-22,1.3285714285714285
09014050,2011-02-26,1.3445544554455446
09014050,2011-02-27,1.2986111111111112
09014050,2011-02-28,1.3229166666666667
09014050,2011-03-01,1.4342657342657343
09014050,2011-03-02,1.3347222222222221
09014050,2011-03-03,1.3573426573426572
09014050,2011-03-04,1.447887323943662
09014050,2011-03-05,1.2214285714285713
09014050,2011-03-06,1.1715686274509804
09014050,2011-03-07,1.1355072463768117
09014050,2011-03-08,1.4305555555555556
09014050,2011-03-09,1.2123711340206187
09014050,2011-03-10,1.1076923076923078
09014050,2011-03-19,5.0836538461538465
09014050,2011-03-20,2.2954954954954956
09014050,2011-03-21,3.5342857142857143
09014050,2011-04-01,1.753271028037383
09014050,2011-04-02,1.4558823529411764
09014050,2011-04-05,2.1455555555555557
09014050,2011-04-06,2.3038167938931298
09014050,2011-04-07,1.528125
09014050,2011-04-20,3.7981308411214956
09014050,2011-04-21,9.038235294117648
09014050,2011-04-22,2.9377049180327868
09014050,2011-04-23,4.76260162601626
09014050,2011-04-24,6.468181818181818
09014050,2011-04-28,8.74622641509434
09014050,2011-04-29,10.383333333333333
09014050,2011-05-02,7.320754716981132
09014050,2011-05-03,7.946153846153846
09014050,2011-05-04,3.8925531914893616
09014050,2011-05-05,3.3496296296296295
09014050,2011-05-06,3.3774436090225564
09014050,2011-05-07,3.6333333333333333
09014050,2011-05-08,4.920300751879699
09014050,2011-05-09,2.9714285714285715
09014050,2011-05-10,3.6738317757009344
09014050,2011-05-11,5.067391304347826
09014050,2011-05-12,4.102857142857143
09014050,2011-05-13,5.173076923076923
09014050,2011-05-14,7.414285714285715
09014050,2011-05-28,5.778095238095238
09014050,2011-05-29,6.614084507042254
09014050,2011-05-30,8.1625
09014050,2011-05-31,7.108510638297872
09014050,2011-06-01,6.025
09014050,2011-06-02,5.662676056338028
09014050,2011-06-03,2.3361111111111112
09014050,2011-06-04,2.3222222222222224
09014050,2011-06-05,2.263888888888889
09014050,2011-06-06,2.2666666666666666
09014050,2011-06-07,2.214788732394366
09014050,2011-06-08,2.0972027972027973
09014050,2011-06-09,2.0286713286713285
09014050,2011-06-10,1.926388888888889
09014050,2011-06-11,1.9531468531468532
09014050,2011-06-12,1.895104895104895
09014050,2011-06-13,1.7868055555555555
09014050,2011-06-14,1.7112676056338028
09014050,2011-06-15,1.6611111111111112
09014050,2011-06-16,1.6236111111111111
09014050,2011-06-17,1.6611111111111112
09014050,2011-06-18,1.5626760563380282
09014050,2011-06-19,1.5645833333333334
09014050,2011-06-20,1.5979166666666667
09014050,2011-06-21,1.5381944444444444
09014050,2011-06-22,1.5180555555555555
09014050,2011-06-23,1.5333333333333334
09014050,2011-06-24,1.5145833333333334
09014050,2011-06-25,1.6069444444444445
09014050,2011-06-26,1.5986111111111112
09014050,2011-06-27,1.5256944444444445
09014050,2011-06-28,1.5104166666666667
09014050,2011-06-29,1.7552447552447552
09014050,2011-06-30,1.9284722222222221
09014050,2011-07-01,1.6874125874125874
09014050,2011-07-02,1.8138888888888889
09014050,2011-07-03,1.879020979020979
09014050,2011-07-04,1.8062500000000001
09014050,2011-07-05,1.675
09014050,2011-07-06,1.6534722222222222
09014050,2011-07-07,1.9050359712230216
09014050,2011-07-08,1.7402777777777778
09014050,2011-07-09,1.7762237762237763
09014050,2011-07-10,1.8395833333333333
09014050,2011-07-11,1.6805555555555556
09014050,2011-07-12,1.6368055555555556
09014050,2011-07-13,1.7804195804195804
09014050,2011-07-14,1.6455882352941176
09014050,2011-07-15,1.4104166666666667
09014050,2011-07-16,1.4811188811188811
09014050,2011-07-17,1.6157142857142857
09014050,2011-07-18,1.6388888888888888
09014050,2011-07-20,2.115533980582524
09014050,2011-07-21,1.941726618705036
09014050,2011-07-22,1.3923611111111112
09014050,2011-07-23,2.4298611111111112
09014050,2011-07-24,2.4036231884057973
09014050,2011-07-25,1.3028776978417267
09014050,2011-07-26,1.3191176470588235
09014050,2011-07-27,1.3836879432624114
09014050,2011-07-28,1.2214285714285715
09014050,2011-07-29,1.320863309352518
09014050,2011-07-30,1.411764705882353
09014050,2011-07-31,1.9916083916083915
09014050,2011-08-01,1.1006993006993007
09014050,2011-08-02,1.0131944444444445
09014050,2011-08-03,1.1165467625899281
09014050,2011-08-04,1.1207407407407408
09014050,2011-08-05,1.2195804195804196
09014050,2011-08-06,1.153846153846154
09014050,2011-08-07,1.177142857142857
09014050,2011-08-08,1.200709219858156
09014050,2011-08-09,1.011111111111111
09014050,2011-08-10,1.3237762237762238
09014050,2011-08-11,1.2496296296296296
09014050,2011-08-12,1.0454545454545454
09014050,2011-08-13,1.1388888888888888
09014050,2011-08-14,1.1194444444444445
09014050,2011-08-15,1.0666666666666667
09014050,2011-08-16,0.9388888888888889
09014050,2011-08-17,0.8902777777777778
09014050,2011-08-18,0.920138888888889
09014050,2011-08-19,0.9479166666666667
09014050,2011-08-20,1.0451388888888888
09014050,2011-08-21,1.1555555555555557
09014050,2011-08-22,1.3902777777777777
09014050,2011-08-23,1.1569444444444446
09014050,2011-08-24,1.3104166666666668
09014050,2011-08-25,1.3784722222222223
09014050,2011-08-26,1.4416666666666667
09014050,2011-08-27,1.40625
09014050,2011-08-28,1.3583333333333334
09014050,2011-08-29,1.4956834532374101
09014050,2011-08-30,1.1704225352112676
09014050,2011-08-31,1.2229166666666667
09014050,2011-09-01,1.1006944444444444
09014050,2011-09-02,1.1131944444444444
09014050,2011-09-03,1.2354166666666666
09014050,2011-09-04,1.71875
09014050,2011-09-05,1.8097222222222222
09014050,2011-09-06,1.5506944444444444
09014050,2011-09-07,2.763888888888889
09014050,2011-09-08,5.41875
09014050,2011-09-09,5.5993055555555555
09014050,2011-09-10,6.671428571428572
09014050,2011-09-11,6.685915492957746
09014050,2011-09-12,6.521830985915493
09014050,2011-09-13,6.115827338129496
09014050,2011-09-14,5.289583333333334
09014050,2011-09-15,5.220138888888889
09014050,2011-09-16,5.410416666666666
09014050,2011-09-17,5.161111111111111
09014050,2011-09-18,4.886713286713286
09014050,2011-09-19,4.374305555555556
09014050,2011-09-20,4.042361111111111
09014050,2011-09-21,3.9715277777777778
09014050,2011-09-22,3.9090277777777778
09014050,2011-09-23,3.9680555555555554
09014050,2011-09-24,3.8728571428571428
09014050,2011-09-25,3.858041958041958
09014050,2011-09-26,6.267910447761194
09014050,2011-09-27,3.420138888888889
09014050,2011-09-28,3.3854166666666665
09014050,2011-09-29,3.200735294117647
09014050,2011-09-30,3.628260869565217
09014050,2011-10-01,3.16875
09014050,2011-10-02,3.2202898550724637
09014050,2011-10-03,2.629861111111111
09014050,2011-10-04,2.886111111111111
09014050,2011-10-05,2.6506944444444445
09014050,2011-10-06,2.8277372262773723
09014050,2011-10-07,3.792028985507246
09014050,2011-10-08,2.7725352112676056
09014050,2011-10-09,2.85
09014050,2011-10-10,2.9692307692307693
09014050,2011-10-11,3.1722222222222225
09014050,2011-10-14,3.5542857142857143
09014050,2011-10-15,4.2160839160839165
09014050,2011-10-16,3.6314685314685313
09014050,2011-10-17,3.1326388888888888
09014050,2011-10-18,2.854861111111111
09014050,2011-10-19,3.0118055555555556
09014050,2011-10-20,3.004166666666667
09014050,2011-10-21,3.1666666666666665
09014050,2011-10-22,2.9166666666666665
09014050,2011-10-23,2.959722222222222
09014050,2011-10-24,3.327777777777778
09014050,2011-10-25,4.457638888888889
09014050,2011-10-26,4.554838709677419
09014050,2011-10-27,3.297222222222222
09014050,2011-10-28,3.7159722222222222
09014050,2011-10-29,3.6534722222222222
09014050,2011-10-30,2.8694444444444445
09014050,2011-10-31,2.935416666666667
09014050,2011-11-01,2.9430555555555555
09014050,2011-11-02,3.172222222222222
09014050,2011-11-03,3.2930555555555556
09014050,2011-11-04,2.8528571428571428
09014050,2011-11-05,2.7569444444444446
09014050,2011-11-06,3.506944444444444
09014050,2011-11-07,3.970138888888889
09014050,2011-11-08,3.246153846153846
09014050,2011-11-09,3.042361111111111
09014050,2011-11-10,2.7305555555555556
09014050,2011-11-11,2.597916666666667
09014050,2011-11-12,2.6055555555555556
09014050,2011-11-13,3.65177304964539
09014050,2011-11-14,3.116083916083916
09014050,2011-11-15,3.0594405594405596
09014050,2011-11-16,2.5611111111111113
09014050,2011-11-17,2.570212765957447
09014050,2011-11-18,2.5384615384615383
09014050,2011-11-19,2.5555555555555554
09014050,2011-11-20,2.623076923076923
09014050,2011-11-21,2.297222222222222
09014050,2011-11-22,2.265972222222222
09014050,2011-11-23,2.118181818181818
09014050,2011-11-24,2.2527777777777778
09014050,2011-11-25,1.9597222222222224
09014050,2011-11-26,1.854861111111111
09014050,2011-11-27,1.7618055555555556
09014050,2011-11-28,1.6555555555555557
09014050,2011-11-29,1.6520833333333333
09014050,2011-11-30,1.7291666666666667
09014050,2011-12-01,1.8076388888888888
09014050,2011-12-02,2.2263888888888888
09014050,2011-12-03,1.9208333333333334
09014050,2011-12-04,1.8847222222222222
09014050,2011-12-05,2.0881944444444445
09014050,2011-12-06,1.8388888888888888
09014050,2011-12-07,1.7811188811188812
09014050,2011-12-08,2.089583333333333
09014050,2011-12-09,2.140972222222222
09014050,2011-12-10,1.9548611111111112
09014050,2011-12-11,2.35625
09014050,2011-12-12,2.2131944444444445
09014050,2011-12-13,2.0444444444444443
09014050,2011-12-14,2.0388888888888888
09014050,2011-12-15,2.0527777777777776
09014050,2011-12-16,1.9631205673758865
09014050,2011-12-17,1.7006944444444445
09014050,2011-12-18,1.9159722222222222
09014050,2011-12-19,1.7013888888888888
09014050,2011-12-20,1.6354166666666667
09014050,2011-12-21,1.6531468531468532
09014050,2011-12-22,1.9590277777777778
09014050,2011-12-23,1.8319444444444444
09014050,2011-12-24,1.9326388888888888
09014050,2011-12-25,2.0652777777777778
09014050,2011-12-26,2.265734265734266
09014050,2011-12-27,2.2958333333333334
09014050,2011-12-28,2.745138888888889
09014050,2011-12-29,2.6922535211267604
09014050,2011-12-30,2.446527777777778
09014050,2011-12-31,2.319444444444444
09014050,2012-01-01,2.134027777777778
09014050,2012-01-02,1.9868055555555555
09014050,2012-01-03,1.9284722222222221
09014050,2012-01-04,1.8215277777777779
09014050,2012-01-05,1.78125
09014050,2012-01-06,1.7819444444444446
09014050,2012-01-07,1.807638888888889
09014050,2012-01-08,1.804861111111111
09014050,2012-01-09,1.7935714285714286
09014050,2012-01-10,1.7826388888888889
09014050,2012-01-11,1.7986111111111112
09014050,2012-01-12,1.8451388888888889
09014050,2012-01-13,1.8979166666666667
09014050,2012-01-14,1.8
09014050,2012-01-15,1.8076923076923077
09014050,2012-01-16,1.8020833333333333
09014050,2012-01-17,1.8859154929577464
09014050,2012-01-18,1.8916083916083917
09014050,2012-01-19,1.8006944444444444
09014050,2012-01-20,1.9970802919708028
09014050,2012-01-21,1.8618055555555555
09014050,2012-01-22,1.8208333333333333
09014050,2012-01-23,1.8664335664335665
09014050,2012-01-24,1.9846153846153847
09014050,2012-01-25,1.863888888888889
09014050,2012-01-26,1.78125
09014050,2012-01-27,1.7847222222222223
09014050,2012-01-28,1.8381944444444445
09014050,2012-01-29,1.8256944444444445
09014050,2012-01-30,1.879861111111111
09014050,2012-01-31,1.7848920863309352
09014050,2012-02-01,1.7277777777777779
09014050,2012-02-02,1.76993006993007
09014050,2012-02-03,1.7631944444444445
09014050,2012-02-04,1.7868055555555555
09014050,2012-02-05,1.8430555555555554
09014050,2012-02-06,1.9326388888888888
09014050,2012-02-07,1.80625
09014050,2012-02-08,1.8388888888888888
09014050,2012-02-09,1.9475524475524475
09014050,2012-02-10,1.8375
09014050,2012-02-11,1.6743055555555555
09014050,2012-02-12,1.7597222222222222
09014050,2012-02-13,1.7291666666666667
09014050,2012-02-14,1.7569444444444444
09014050,2012-02-15,1.853191489361702
09014050,2012-02-16,1.7725352112676056
09014050,2012-02-17,1.79375
09014050,2012-02-18,1.7174825174825175
09014050,2012-02-19,1.7722222222222221
09014050,2012-02-20,2.2404255319148936
09014050,2012-02-21,1.7222222222222223
09014050,2012-02-22,1.7256944444444444
09014050,2012-02-23,1.8131944444444446
09014050,2012-02-24,1.7156716417910447
09014050,2012-02-25,1.7333333333333334
09014050,2012-02-26,1.8006944444444444
09014050,2012-02-27,1.7175182481751825
09014050,2012-02-28,1.6354166666666667
09014050,2012-02-29,1.5972222222222223
09014050,2012-03-01,1.6243055555555557
09014050,2012-03-02,2.083687943262411
09014050,2012-03-03,1.762857142857143
09014050,2012-03-04,1.7979166666666666
09014050,2012-03-05,1.761111111111111
09014050,2012-03-06,1.6867132867132868
09014050,2012-03-07,1.6875
09014050,2012-03-08,1.75
09014050,2012-03-09,1.8409722222222222
09014050,2012-03-10,1.88125
09014050,2012-03-11,1.945138888888889
09014050,2012-03-12,1.7125
09014050,2012-03-13,1.7784722222222222
09014050,2012-03-14,1.8625
09014050,2012-03-15,1.8571428571428572
09014050,2012-03-16,1.8909722222222223
09014050,2012-03-17,1.8875
09014050,2012-03-18,1.8597222222222223
09014050,2012-03-19,1.726388888888889
09014050,2012-03-20,1.7531468531468533
09014050,2012-03-21,1.7208333333333334
09014050,2012-03-22,1.7447552447552448
09014050,2012-03-23,1.801388888888889
09014050,2012-03-24,3.5236220472440944
09014050,2012-03-25,3.2507352941176473
09014050,2012-03-26,3.3480392156862746
09014050,2012-03-27,1.7444444444444445
09014050,2012-03-28,2.2636363636363637
09014050,2012-03-29,2.1340425531914895
09014050,2012-03-30,1.9891304347826086
09014050,2012-03-31,1.959090909090909
09014050,2012-04-01,1.655944055944056
09014050,2012-04-02,1.2986013986013987
09014050,2012-04-03,2.2237037037037037
09014050,2012-04-04,0.935251798561151
09014050,2012-04-05,1.1708029197080292
09014050,2012-04-06,1.9488
09014050,2012-04-07,1.7485915492957746
09014050,2012-04-08,1.6891304347826086
09014050,2012-04-09,2.535507246376812
09014050,2012-04-10,5.58939393939394
09014050,2012-04-11,3.055
09014050,2012-04-12,3.5304347826086957
09014050,2012-04-13,3.1906976744186046
09014050,2012-04-14,2.2439716312056737
09014050,2012-04-15,4.377443609022556
09014050,2012-04-16,2.164285714285714
09014050,2012-04-17,2.8992857142857145
09014050,2012-04-18,2.872592592592593
09014050,2012-04-19,2.318881118881119
09014050,2012-04-20,1.8
09014050,2012-04-21,1.7756944444444445
09014050,2012-04-22,1.9131944444444444
09014050,2012-04-23,3.8153284671532846
09014050,2012-04-24,4.4195652173913045
09014050,2012-04-25,2.454609929078014
09014050,2012-04-26,2.327142857142857
09014050,2012-04-27,2.7207142857142856
09014050,2012-04-28,1.9972222222222222
09014050,2012-04-29,2.3041666666666667
09014050,2012-04-30,2.4159722222222224
09014050,2012-05-01,2.8333333333333335
09014050,2012-05-02,2.415972222222222
09014050,2012-05-03,2.353846153846154
09014050,2012-05-04,2.2853146853146855
09014050,2012-05-05,2.551388888888889
09014050,2012-05-06,3.1106382978723404
09014050,2012-05-07,2.776760563380282
09014050,2012-05-08,2.4593984962406017
09014050,2012-05-09,2.3762237762237763
09014050,2012-05-10,2.3333333333333335
09014050,2012-05-11,2.367375886524823
09014050,2012-05-12,2.423076923076923
09014050,2012-05-13,2.504861111111111
09014050,2012-05-14,2.5076923076923077
09014050,2012-05-15,2.3194444444444446
09014050,2012-05-16,2.555944055944056
09014050,2012-05-17,2.676388888888889
09014050,2012-05-18,2.6807142857142856
09014050,2012-05-19,2.8
09014050,2012-05-20,2.9444444444444446
09014050,2012-05-21,2.9972222222222222
09014050,2012-05-22,3.3231884057971013
09014050,2012-05-23,3.641258741258741
09014050,2012-05-24,2.867132867132867
09014050,2012-05-25,3.0006993006993006
09014050,2012-05-26,3.3573426573426572
09014050,2012-05-27,3.7688405797101447
09014050,2012-05-28,3.7423611111111112
09014050,2012-05-29,3.6319444444444446
09014050,2012-05-30,3.6631944444444446
09014050,2012-05-31,3.8041666666666667
09014050,2012-06-01,3.9272727272727272
09014050,2012-06-02,4.026388888888889
09014050,2012-06-03,4.077083333333333
09014050,2012-06-04,2.6482517482517482
09014050,2012-06-05,2.623943661971831
09014050,2012-06-06,3.1805555555555554
09014050,2012-06-07,3.343703703703704
09014050,2012-06-08,2.9342657342657343
09014050,2012-06-09,2.8111888111888113
09014050,2012-06-10,2.736111111111111
09014050,2012-06-11,2.6506944444444445
09014050,2012-06-12,2.2237762237762237
09014050,2012-06-13,1.9875
09014050,2012-06-14,1.9548611111111112
09014050,2012-06-15,2.0305555555555554
09014050,2012-06-16,2.705109489051095
09014050,2012-06-17,2.741958041958042
09014050,2012-06-18,3.0232394366197184
09014050,2012-06-19,2.802127659574468
09014050,2012-06-20,5.1626865671641795
09014050,2012-06-21,6.680147058823529
09014050,2012-06-22,2.8708333333333336
09014050,2012-06-23,2.925
09014050,2012-06-24,2.9243055555555557
09014050,2012-06-25,4.262043795620438
09014050,2012-06-26,2.5342857142857143
09014050,2012-06-27,2.3700934579439252
09014050,2012-06-28,2.4583941605839414
09014050,2012-06-29,2.441549295774648
09014050,2012-06-30,2.458695652173913
09014050,2012-07-01,3.8174825174825173
09014050,2012-07-02,2.4161971830985913
09014050,2012-07-03,2.380281690140845
09014050,2012-07-04,3.164285714285714
09014050,2012-07-05,2.827272727272727
09014050,2012-07-06,2.5594405594405596
09014050,2012-07-07,2.706382978723404
09014050,2012-07-08,2.8244755244755244
09014050,2012-07-09,2.6895104895104893
